frame.number,frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,ip.proto,ipv6.nxt,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,frame.len
8524,1787931214.367457100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8525,1787931214.378662600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8526,1787931214.378820000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8527,1787931214.379908300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8528,1787931214.381003900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8529,1787931214.381008300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8530,1787931214.381010300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8531,1787931214.381012800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8532,1787931214.381014300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8533,1787931214.381503300,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,94
8534,1787931214.400930800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8535,1787931214.400937500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8536,1787931214.401372400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,94
8537,1787931214.402539300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8538,1787931214.402944900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8539,1787931214.403403900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8540,1787931214.406392800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8541,1787931214.406584900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8542,1787931214.409851800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8543,1787931214.414130300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8544,1787931214.414133500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8545,1787931214.415424600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8546,1787931214.415427100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8547,1787931214.415430800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8548,1787931214.415836600,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,94
8549,1787931214.417614200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8550,1787931214.417619900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8551,1787931214.418891100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8552,1787931214.420023800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8553,1787931214.433221100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8554,1787931214.433227100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8555,1787931214.434090200,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,94
8556,1787931214.434541200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8557,1787931214.435426100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8558,1787931214.436661800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8559,1787931214.440807000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8560,1787931214.440815200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8561,1787931214.441206500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8562,1787931214.442644000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8563,1787931214.443953000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8564,1787931214.445069400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8565,1787931214.448173300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8566,1787931214.448183500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8567,1787931214.448480500,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,95
8568,1787931214.459872500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8569,1787931214.459878100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8570,1787931214.459880600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8571,1787931214.459885200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8572,1787931214.459888200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8573,1787931214.459890200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8574,1787931214.460679800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8575,1787931214.461050600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8576,1787931214.472116000,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,96
8577,1787931214.472360100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8578,1787931214.472362500,,,2a03:2880:f335:120:face:b00c:0:167,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,6,443,62596,,,149
8579,1787931214.481550800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8580,1787931214.482150200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8581,1787931214.483062000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8582,1787931214.483074900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8583,1787931214.483077500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8584,1787931214.483083400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8585,1787931214.488256500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8586,1787931214.488259000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8587,1787931214.488799900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8588,1787931214.488802500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8589,1787931214.489023600,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,95
8590,1787931214.490505800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8591,1787931214.490978000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8592,1787931214.492101900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8593,1787931214.495389700,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8594,1787931214.495396800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8595,1787931214.497405400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8596,1787931214.498383800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8597,1787931214.498392800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8598,1787931214.499669200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8599,1787931214.499944400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,95
8600,1787931214.512327400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8601,1787931214.512884900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8602,1787931214.512889900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8603,1787931214.516848100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8604,1787931214.516853800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8605,1787931214.517270200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8606,1787931214.517584400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2a03:2880:f335:120:face:b00c:0:167,,6,62596,443,,,74
8607,1787931214.518008500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8608,1787931214.520395200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8609,1787931214.521888200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8610,1787931214.521895700,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8611,1787931214.522249600,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,95
8612,1787931214.522509900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8613,1787931214.523166000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8614,1787931214.524242500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,782
8615,1787931214.527097500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8616,1787931214.534378300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8617,1787931214.537523500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8618,1787931214.537528100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8619,1787931214.538682600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8620,1787931214.538686800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8621,1787931214.538691600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8622,1787931214.539096200,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,95
8623,1787931214.545604800,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,1285
8624,1787931214.545787600,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2001:4860:4829:400::,,17,,,61855,443,214
8625,1787931214.551238300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8626,1787931214.551244400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8627,1787931214.552753100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8628,1787931214.552756700,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8629,1787931214.562479000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8630,1787931214.563592900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8631,1787931214.566120900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8632,1787931214.567853200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8633,1787931214.567857700,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8634,1787931214.567859500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8635,1787931214.567861600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8636,1787931214.567866600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8637,1787931214.568094500,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,95
8638,1787931214.569655900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8639,1787931214.569660600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8640,1787931214.571315500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8641,1787931214.572763700,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8642,1787931214.575327200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8643,1787931214.575980000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8644,1787931214.578311900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8645,1787931214.578316500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8646,1787931214.578604100,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,95
8647,1787931214.579828900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8648,1787931214.592298200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8649,1787931214.593006600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8650,1787931214.594698400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8651,1787931214.605299100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8652,1787931214.605306000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8653,1787931214.605545700,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8654,1787931214.605552000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8655,1787931214.605860700,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,95
8656,1787931214.611714700,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8657,1787931214.611722700,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8658,1787931214.611729000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8659,1787931214.611732500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8660,1787931214.613262800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8661,1787931214.613265400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8662,1787931214.613788300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8663,1787931214.614177300,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,95
8664,1787931214.614510500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8665,1787931214.615920200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8666,1787931214.615924300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8667,1787931214.619196300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8668,1787931214.619204800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8669,1787931214.619701200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8670,1787931214.640760300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8671,1787931214.640764500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8672,1787931214.641194000,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,100
8673,1787931214.641855400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8674,1787931214.641866400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8675,1787931214.642802500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8676,1787931214.642805800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8677,1787931214.642808000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8678,1787931214.643340300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8679,1787931214.644692700,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8680,1787931214.644695400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8681,1787931214.645316200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8682,1787931214.645583300,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,95
8683,1787931214.647231600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8684,1787931214.649592600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8685,1787931214.650780800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8686,1787931214.651489500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8687,1787931214.653320100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8688,1787931214.655935400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8689,1787931214.655949300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8690,1787931214.656732600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8691,1787931214.657546700,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8692,1787931214.658557600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8693,1787931214.658899200,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,95
8694,1787931214.671568200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8695,1787931214.675980300,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8696,1787931214.682398900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8697,1787931214.683918900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8698,1787931214.683922400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8699,1787931214.683925800,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8700,1787931214.683931000,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8701,1787931214.683934400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8702,1787931214.683936200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8703,1787931214.683938400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8704,1787931214.684361400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,95
8705,1787931214.684634600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8706,1787931214.684636900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8707,1787931214.685529400,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8708,1787931214.696574600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8709,1787931214.696581500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8710,1787931214.698449200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8711,1787931214.698686200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8712,1787931214.699734200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8713,1787931214.700614500,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8714,1787931214.704233700,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:bb0::10,,17,,,52112,443,96
8715,1787931214.714277200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8716,1787931214.714283900,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8717,1787931214.714287200,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8718,1787931214.715294100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8719,1787931214.718453700,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8720,1787931214.718667600,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
8721,1787931214.720719100,,,2405:200:1630:bb0::10,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,52112,1296
